Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
13/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
13/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
13/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
13/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,3
12/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
12/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,1
12/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
12/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
12/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
12/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
12/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,4
12/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,1
12/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,3
12/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
12/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
12/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
12/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
12/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,76
11/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
11/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,2
11/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
11/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
11/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
11/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
11/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,9
11/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
11/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,6
11/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
11/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
11/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
11/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
11/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,46
10/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
10/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,2
10/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
10/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
10/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
10/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
10/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,4
10/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
